gsis_id,gamekey,start_time,week,day_of_week,season_year,season_type,finished,home_team,home_score,home_score_q1,home_score_q2,home_score_q3,home_score_q4,home_score_q5,home_turnovers,away_team,away_score,away_score_q1,away_score_q2,away_score_q3,away_score_q4,away_score_q5,away_turnovers,time_inserted,time_updated
2014122106,56403,2014-12-21 13:00:00-05,16,Sunday,2014,Regular,t,PIT,20,3,7,7,3,0,0,KC,12,3,3,0,6,0,0,2014-07-24 17:32:41.702371-04,2014-12-24 02:59:45.135816-05
2015102500,56595,2015-10-25 09:30:00-04,7,Sunday,2015,Regular,t,JAC,34,0,27,0,7,0,1,BUF,31,3,10,0,18,0,0,2015-10-25 19:28:34.570797-04,2015-10-28 02:59:49.506824-04
2014122107,56404,2014-12-21 13:00:00-05,16,Sunday,2014,Regular,t,TB,3,0,3,0,0,0,2,GB,20,7,3,0,10,0,2,2014-07-24 17:32:41.702371-04,2014-12-24 02:59:45.135816-05
2014122108,56405,2014-12-21 16:05:00-05,16,Sunday,2014,Regular,t,STL,27,3,10,7,7,0,0,NYG,37,10,10,14,3,0,1,2014-07-24 17:32:41.702371-04,2014-12-24 02:59:45.135816-05
2014122109,56406,2014-12-21 16:25:00-05,16,Sunday,2014,Regular,t,DAL,42,14,14,7,7,0,3,IND,7,0,0,0,7,0,2,2014-07-24 17:32:41.702371-04,2014-12-24 02:59:45.135816-05
2014122110,56407,2014-12-21 16:25:00-05,16,Sunday,2014,Regular,t,OAK,26,0,13,6,7,0,0,BUF,24,7,3,0,14,0,0,2014-07-24 17:32:41.702371-04,2014-12-24 02:59:45.135816-05
2009081452,54730,2009-08-14 20:00:00-04,1,Friday,2009,Preseason,t,NO,17,0,7,7,3,0,1,CIN,7,0,7,0,0,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2015111502,56641,2015-11-15 13:00:00-05,10,Sunday,2015,Regular,t,TB,10,0,3,0,7,0,3,DAL,6,3,3,0,0,0,0,2015-05-22 17:54:43.143038-04,2015-11-18 02:59:48.691926-05
2015010300,56491,2015-01-03 16:35:00-05,1,Saturday,2014,Postseason,t,CAR,27,10,3,14,0,0,0,ARI,16,0,14,0,2,0,0,2015-01-01 11:12:02.579984-05,2015-01-05 17:52:20.414836-05
2015091311,56515,2015-09-13 16:25:00-04,1,Sunday,2015,Regular,t,TB,14,0,7,0,7,0,2,TEN,42,21,14,7,0,0,1,2015-05-22 17:54:43.143038-04,2015-09-16 02:59:37.48265-04
2015110105,56610,2015-11-01 13:00:00-05,8,Sunday,2015,Regular,t,ATL,20,3,0,7,10,0,1,TB,23,3,10,7,0,3,2,2015-05-22 17:54:43.143038-04,2015-11-04 08:07:27.752959-05
2015110106,56615,2015-11-01 13:00:00-05,8,Sunday,2015,Regular,t,NO,52,14,14,14,10,0,3,NYG,49,7,14,7,21,0,0,2015-05-22 17:54:43.143038-04,2015-11-04 08:07:27.752959-05
2015010301,56492,2015-01-03 20:15:00-05,1,Saturday,2014,Postseason,t,PIT,17,3,6,0,8,0,0,BAL,30,0,10,10,10,0,1,2015-01-01 11:12:02.579984-05,2015-01-05 17:52:20.414836-05
2015112907,56673,2015-11-29 13:00:00-05,12,Sunday,2015,Regular,t,TEN,21,6,0,8,7,0,2,OAK,24,7,3,7,7,0,2,2015-05-22 17:54:43.143038-04,2015-12-01 16:52:24.058275-05
2015010400,56493,2015-01-04 13:05:00-05,1,Sunday,2014,Postseason,t,IND,26,7,6,10,3,0,2,CIN,10,7,3,0,0,0,0,2015-01-01 11:12:02.579984-05,2015-01-05 17:52:20.414836-05
2015100412,56564,2015-10-04 20:30:00-04,4,Sunday,2015,Regular,t,NO,26,7,0,6,7,6,2,DAL,20,3,7,3,7,0,2,2015-05-22 17:54:43.143038-04,2015-10-06 18:15:53.415065-04
2015100500,56565,2015-10-05 20:30:00-04,4,Monday,2015,Regular,t,SEA,13,0,10,3,0,0,2,DET,10,0,3,0,7,0,0,2015-05-22 17:54:43.143038-04,2015-10-06 18:15:53.415065-04
2015092800,56550,2015-09-28 20:30:00-04,3,Monday,2015,Regular,t,GB,38,14,10,7,7,0,0,KC,28,0,7,7,14,0,0,2015-05-22 17:54:43.143038-04,2015-09-30 03:00:06.432878-04
2014120100,56361,2014-12-01 20:30:00-05,13,Monday,2014,Regular,t,NYJ,13,7,3,3,0,0,2,MIA,16,0,3,3,10,0,1,2014-07-24 17:32:41.702371-04,2014-12-07 13:10:38.20409-05
2014121500,56393,2014-12-15 20:30:00-05,15,Monday,2014,Regular,t,CHI,15,0,0,0,15,0,1,NO,31,0,14,10,7,0,1,2014-07-24 17:32:41.702371-04,2014-12-17 03:00:02.944804-05
2014122103,56400,2014-12-21 13:00:00-05,16,Sunday,2014,Regular,t,MIA,37,0,7,7,23,0,0,MIN,35,7,10,0,18,0,0,2014-07-24 17:32:41.702371-04,2014-12-24 02:59:45.135816-05
2014122104,56401,2014-12-21 13:00:00-05,16,Sunday,2014,Regular,t,NO,14,7,0,0,7,0,0,ATL,30,3,10,7,10,0,3,2014-07-24 17:32:41.702371-04,2014-12-24 02:59:45.135816-05
2014122105,56402,2014-12-21 13:00:00-05,16,Sunday,2014,Regular,t,NYJ,16,0,10,3,3,0,0,NE,17,0,7,3,7,0,2,2014-07-24 17:32:41.702371-04,2014-12-24 02:59:45.135816-05
2014122811,56421,2014-12-28 13:00:00-05,17,Sunday,2014,Regular,t,TEN,10,0,7,3,0,0,3,IND,27,7,10,0,10,0,3,2014-07-24 17:32:41.702371-04,2015-01-01 10:43:03.990766-05
2014122812,56422,2014-12-28 13:00:00-05,17,Sunday,2014,Regular,t,WAS,17,7,3,0,7,0,3,DAL,44,17,10,0,17,0,3,2014-07-24 17:32:41.702371-04,2015-01-01 10:43:03.990766-05
2014122813,56423,2014-12-28 16:25:00-05,17,Sunday,2014,Regular,t,DEN,47,10,10,10,17,0,1,OAK,14,7,0,7,0,0,1,2014-07-24 17:32:41.702371-04,2015-01-01 10:43:03.990766-05
2014122814,56424,2014-12-28 16:25:00-05,17,Sunday,2014,Regular,t,SF,20,7,6,7,0,0,0,ARI,17,7,10,0,0,0,0,2014-07-24 17:32:41.702371-04,2015-01-01 10:43:03.990766-05
2015081351,56760,2015-08-13 19:30:00-04,1,Thursday,2015,Preseason,t,BAL,30,14,6,0,10,0,0,NO,27,0,14,3,10,0,0,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015080951,56759,2015-08-09 20:00:00-04,0,Sunday,2015,Preseason,t,MIN,14,0,7,7,0,0,2,PIT,3,0,3,0,0,0,3,2015-05-22 17:54:43.143038-04,2015-08-11 18:51:16.958618-04
2015020100,56502,2015-02-01 18:30:00-05,5,Sunday,2014,Postseason,t,SEA,24,0,14,10,0,0,0,NE,28,0,14,0,14,0,1,2015-01-28 16:56:19.001614-05,2015-04-11 15:49:05.87651-04
2015081352,56761,2015-08-13 19:30:00-04,1,Thursday,2015,Preseason,t,DET,23,10,0,10,3,0,3,NYJ,3,3,0,0,0,0,3,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015081353,56762,2015-08-13 19:30:00-04,1,Thursday,2015,Preseason,t,NE,11,0,11,0,0,0,3,GB,22,3,6,6,7,0,2,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015081354,56763,2015-08-13 20:00:00-04,1,Thursday,2015,Preseason,t,CLE,17,7,7,3,0,0,3,WAS,20,3,10,7,0,0,3,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015081355,56764,2015-08-13 20:00:00-04,1,Thursday,2015,Preseason,t,CHI,27,0,3,14,10,0,3,MIA,10,7,3,0,0,0,2,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015081356,56765,2015-08-13 22:00:00-04,1,Thursday,2015,Preseason,t,SD,17,7,7,0,3,0,3,DAL,7,0,7,0,0,0,0,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015081452,56767,2015-08-14 19:00:00-04,1,Friday,2015,Preseason,t,BUF,24,0,14,10,0,0,1,CAR,25,0,10,7,8,0,0,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082051,56776,2015-08-20 19:30:00-04,2,Thursday,2015,Preseason,t,WAS,21,0,7,7,7,0,3,DET,17,3,7,7,0,0,1,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082052,56777,2015-08-20 20:00:00-04,2,Thursday,2015,Preseason,t,CLE,10,0,3,0,7,0,1,BUF,11,0,3,0,8,0,2,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082151,56778,2015-08-21 19:30:00-04,2,Friday,2015,Preseason,t,NYJ,30,0,16,14,0,0,3,ATL,22,14,0,0,8,0,1,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2009080950,54723,2009-08-09 20:00:00-04,0,Sunday,2009,Preseason,t,TEN,21,14,7,0,0,0,2,BUF,18,0,6,3,9,0,0,2014-12-01 23:17:58.677768-05,2014-12-01 23:17:58.677768-05
2014113011,56360,2014-11-30 20:30:00-05,13,Sunday,2014,Regular,t,KC,16,0,7,3,6,0,0,DEN,29,14,6,3,6,0,3,2014-07-24 17:32:41.702371-04,2014-12-01 23:17:58.677768-05
2014122101,56398,2014-12-21 13:00:00-05,16,Sunday,2014,Regular,t,CHI,14,0,7,7,0,0,0,DET,20,7,0,3,10,0,2,2014-07-24 17:32:41.702371-04,2014-12-24 02:59:45.135816-05
2015112208,56651,2015-11-22 13:00:00-05,11,Sunday,2015,Regular,t,BAL,16,0,3,0,13,0,0,STL,13,7,0,6,0,0,0,2015-05-22 17:54:43.143038-04,2015-11-26 12:10:18.221826-05
2009081552,54734,2009-08-15 20:00:00-04,1,Saturday,2009,Preseason,t,GB,17,14,0,0,3,0,2,CLE,0,0,0,0,0,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2014121100,56378,2014-12-11 20:25:00-05,15,Thursday,2014,Regular,t,STL,6,3,0,0,3,0,0,ARI,12,0,6,3,3,0,0,2014-07-24 17:32:41.702371-04,2014-12-17 03:00:02.944804-05
2015082152,56779,2015-08-21 20:00:00-04,2,Friday,2015,Preseason,t,KC,14,0,7,7,0,0,0,SEA,13,0,10,3,0,0,0,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2009081453,54731,2009-08-14 22:00:00-04,1,Friday,2009,Preseason,t,SF,17,3,6,0,8,0,2,DEN,16,0,0,7,9,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009082257,54752,2009-08-22 20:15:00-04,2,Saturday,2009,Preseason,t,SF,21,0,3,0,18,0,2,OAK,20,0,7,7,6,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009082259,54754,2009-08-22 22:30:00-04,2,Saturday,2009,Preseason,t,SEA,27,7,7,13,0,0,3,DEN,13,10,0,0,3,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009082450,54755,2009-08-24 20:00:00-04,2,Monday,2009,Preseason,t,BAL,24,14,7,0,3,0,1,NYJ,23,0,7,10,6,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2015092713,56549,2015-09-27 20:30:00-04,3,Sunday,2015,Regular,t,DET,12,0,6,6,0,0,0,DEN,24,0,14,0,10,0,1,2015-05-22 17:54:43.143038-04,2015-09-30 03:00:06.432878-04
2015091309,56513,2015-09-13 16:25:00-04,1,Sunday,2015,Regular,t,DEN,19,6,3,7,3,0,1,BAL,13,0,3,10,0,0,1,2015-05-22 17:54:43.143038-04,2015-09-16 02:59:37.48265-04
2015082252,56781,2015-08-22 19:00:00-04,2,Saturday,2015,Preseason,t,PHI,40,14,10,6,10,0,3,BAL,17,0,0,0,17,0,0,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082253,56782,2015-08-22 19:30:00-04,2,Saturday,2015,Preseason,t,IND,11,0,11,0,0,0,2,CHI,23,3,6,14,0,0,2,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082254,56783,2015-08-22 19:30:00-04,2,Saturday,2015,Preseason,t,NO,24,15,6,0,3,0,0,NE,26,0,7,7,12,0,2,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082255,56784,2015-08-22 19:30:00-04,2,Saturday,2015,Preseason,t,NYG,22,3,3,6,10,0,1,JAC,12,6,3,0,3,0,2,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082256,56785,2015-08-22 20:00:00-04,2,Saturday,2015,Preseason,t,HOU,10,0,0,10,0,0,0,DEN,14,0,7,0,7,0,1,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015100411,56562,2015-10-04 16:25:00-04,4,Sunday,2015,Regular,t,DEN,23,3,10,7,3,0,2,MIN,20,0,10,0,10,0,1,2015-05-22 17:54:43.143038-04,2015-10-06 18:15:53.415065-04
2015011101,56498,2015-01-11 16:40:00-05,2,Sunday,2014,Postseason,t,DEN,13,7,3,0,3,0,0,IND,24,0,14,7,3,0,2,2015-01-05 17:52:20.414836-05,2015-01-12 02:59:40.81117-05
2015112209,56659,2015-11-22 20:30:00-05,11,Sunday,2015,Regular,t,ARI,34,0,7,21,6,0,0,CIN,31,7,7,0,17,0,0,2015-05-22 17:54:43.143038-04,2015-11-26 12:10:18.221826-05
2015011800,56499,2015-01-18 15:05:00-05,3,Sunday,2014,Postseason,t,SEA,28,0,0,7,15,6,3,GB,22,13,3,0,6,0,3,2015-04-11 15:49:05.87651-04,2015-04-11 15:49:05.87651-04
2014122100,56397,2014-12-21 13:00:00-05,16,Sunday,2014,Regular,t,CAR,17,3,7,0,7,0,0,CLE,13,0,3,3,7,0,0,2014-07-24 17:32:41.702371-04,2014-12-24 02:59:45.135816-05
2015112901,56666,2015-11-29 13:00:00-05,12,Sunday,2015,Regular,t,ATL,10,0,3,0,7,0,0,MIN,20,7,0,3,10,0,1,2015-05-22 17:54:43.143038-04,2015-12-01 16:52:24.058275-05
2015102600,56607,2015-10-26 20:30:00-04,7,Monday,2015,Regular,t,ARI,26,7,7,6,6,0,2,BAL,18,3,7,0,8,0,0,2015-05-22 17:54:43.143038-04,2015-10-28 02:59:49.506824-04
2015110800,56625,2015-11-08 13:00:00-05,9,Sunday,2015,Regular,t,MIN,21,10,0,8,0,3,2,STL,18,6,9,0,3,0,1,2015-05-22 17:54:43.143038-04,2015-11-11 03:00:09.440684-05
2015082257,56786,2015-08-22 20:00:00-04,2,Saturday,2015,Preseason,t,MIN,20,0,13,7,0,0,3,OAK,12,6,3,3,0,0,2,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082258,56787,2015-08-22 22:00:00-04,2,Saturday,2015,Preseason,t,ARI,19,6,3,0,10,0,2,SD,22,0,9,7,6,0,0,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082351,56788,2015-08-23 13:00:00-04,2,Sunday,2015,Preseason,t,PIT,24,2,7,3,12,0,2,GB,19,8,8,3,0,0,0,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082352,56789,2015-08-23 20:00:00-04,2,Sunday,2015,Preseason,t,SF,23,3,10,3,7,0,2,DAL,6,0,0,0,6,0,0,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082353,56790,2015-08-23 20:00:00-04,2,Sunday,2015,Preseason,t,TEN,27,10,10,0,7,0,1,STL,14,0,0,7,7,0,0,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082451,56791,2015-08-24 20:00:00-04,2,Monday,2015,Preseason,t,TB,25,7,16,0,2,0,1,CIN,11,0,3,0,8,0,0,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015082851,56792,2015-08-28 19:30:00-04,3,Friday,2015,Preseason,t,CAR,16,3,3,10,0,0,0,NE,17,0,7,0,10,0,3,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015110200,56621,2015-11-02 20:30:00-05,8,Monday,2015,Regular,t,CAR,29,10,0,7,6,6,1,IND,26,0,6,0,17,3,1,2015-05-22 17:54:43.143038-04,2015-11-04 08:07:27.752959-05
2015102511,56606,2015-10-25 20:30:00-04,7,Sunday,2015,Regular,t,CAR,27,7,7,7,6,0,1,PHI,16,0,6,10,0,0,0,2015-05-22 17:54:43.143038-04,2015-10-28 02:59:49.506824-04
2015120601,56680,2015-12-06 13:00:00-05,13,Sunday,2015,Regular,t,BUF,30,7,14,0,9,0,1,HOU,21,6,7,0,8,0,0,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015120602,56683,2015-12-06 13:00:00-05,13,Sunday,2015,Regular,t,MIA,15,0,15,0,0,0,1,BAL,13,0,3,7,3,0,0,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015120603,56682,2015-12-06 13:00:00-05,13,Sunday,2015,Regular,t,CLE,3,0,3,0,0,0,3,CIN,37,7,13,14,3,0,3,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015082958,56802,2015-08-29 20:00:00-04,3,Saturday,2015,Preseason,t,GB,26,0,14,6,6,0,3,PHI,39,25,14,0,0,0,3,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2015120604,56689,2015-12-06 13:00:00-05,13,Sunday,2015,Regular,t,TEN,42,7,14,0,21,0,1,JAC,39,0,12,7,20,0,0,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015120605,56681,2015-12-06 13:00:00-05,13,Sunday,2015,Regular,t,CHI,20,6,7,0,7,0,2,SF,26,6,7,0,7,6,2,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015120606,56684,2015-12-06 13:00:00-05,13,Sunday,2015,Regular,t,MIN,7,0,0,7,0,0,3,SEA,38,7,14,14,3,0,2,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015120607,56685,2015-12-06 16:25:00-05,13,Sunday,2015,Regular,t,NO,38,14,2,8,14,0,0,CAR,41,0,13,14,14,0,1,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015120608,56688,2015-12-06 13:00:00-05,13,Sunday,2015,Regular,t,TB,23,7,0,9,7,0,3,ATL,19,0,9,3,7,0,0,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015100400,56552,2015-10-04 09:30:00-04,4,Sunday,2015,Regular,t,MIA,14,0,7,0,7,0,1,NYJ,27,10,10,7,0,0,3,2015-10-04 11:22:44.48377-04,2015-10-06 18:15:53.415065-04
2015120609,56687,2015-12-06 13:00:00-05,13,Sunday,2015,Regular,t,STL,3,0,0,3,0,0,2,ARI,27,7,3,14,3,0,2,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015120610,56690,2015-12-06 16:05:00-05,13,Sunday,2015,Regular,t,OAK,20,7,7,6,0,0,2,KC,34,7,0,7,20,0,2,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015120611,56691,2015-12-06 16:05:00-05,13,Sunday,2015,Regular,t,SD,3,0,3,0,0,0,0,DEN,17,14,3,0,0,0,1,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015120612,56692,2015-12-06 16:25:00-05,13,Sunday,2015,Regular,t,NE,28,0,14,0,14,0,0,PHI,35,0,14,14,7,0,2,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015120613,56693,2015-12-06 20:30:00-05,13,Sunday,2015,Regular,t,PIT,45,6,15,7,17,0,3,IND,10,3,7,0,0,0,2,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015091308,56512,2015-09-13 16:05:00-04,1,Sunday,2015,Regular,t,SD,33,3,7,10,13,0,2,DET,28,7,14,0,7,0,0,2015-05-22 17:54:43.143038-04,2015-09-16 02:59:37.48265-04
2015120700,56694,2015-12-07 20:30:00-05,13,Monday,2015,Regular,t,WAS,16,0,3,3,10,0,1,DAL,19,0,3,3,13,0,1,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2014120400,56362,2014-12-04 20:25:00-05,14,Thursday,2014,Regular,t,CHI,28,0,7,0,21,0,0,DAL,41,0,14,21,6,0,3,2014-07-24 17:32:41.702371-04,2014-12-10 02:59:54.516153-05
2014120700,56363,2014-12-07 13:00:00-05,14,Sunday,2014,Regular,t,CIN,21,0,14,7,0,0,1,PIT,42,0,10,7,25,0,2,2014-07-24 17:32:41.702371-04,2014-12-10 02:59:54.516153-05
2015121000,56695,2015-12-10 20:25:00-05,14,Thursday,2015,Regular,t,ARI,23,10,0,7,6,0,3,MIN,20,7,3,0,10,0,0,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015121300,56704,2015-12-13 13:00:00-05,14,Sunday,2015,Regular,t,PHI,23,7,10,3,3,0,2,BUF,20,7,3,10,0,0,1,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015121301,56703,2015-12-13 13:00:00-05,14,Sunday,2015,Regular,t,NYJ,30,10,17,0,3,0,2,TEN,8,0,0,8,0,0,1,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2009082850,54759,2009-08-28 20:00:00-04,3,Friday,2009,Preseason,t,WAS,24,7,10,7,0,0,2,NE,27,7,10,7,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2015121302,56698,2015-12-13 13:00:00-05,14,Sunday,2015,Regular,t,CIN,20,0,7,3,10,0,1,PIT,33,7,9,7,10,0,2,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015112202,56650,2015-11-22 13:00:00-05,11,Sunday,2015,Regular,t,ATL,21,7,7,7,0,0,0,IND,24,0,7,7,10,0,2,2015-05-22 17:54:43.143038-04,2015-11-26 12:10:18.221826-05
2009082951,54762,2009-08-29 13:00:00-04,3,Saturday,2009,Preseason,t,DET,18,0,10,0,8,0,2,IND,17,7,0,7,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2015121303,56700,2015-12-13 20:30:00-05,14,Sunday,2015,Regular,t,HOU,6,3,3,0,0,0,0,NE,27,7,10,3,7,0,2,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015121304,56701,2015-12-13 13:00:00-05,14,Sunday,2015,Regular,t,JAC,51,3,6,21,21,0,2,IND,16,3,10,3,0,0,2,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015121305,56702,2015-12-13 13:00:00-05,14,Sunday,2015,Regular,t,KC,10,0,10,0,0,0,0,SD,3,0,0,3,0,0,0,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015121306,56697,2015-12-13 13:00:00-05,14,Sunday,2015,Regular,t,CHI,21,0,7,14,0,0,0,WAS,24,7,7,7,3,0,1,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015112203,56655,2015-11-22 13:00:00-05,11,Sunday,2015,Regular,t,HOU,24,0,10,14,0,0,1,NYJ,17,0,3,7,7,0,0,2015-05-22 17:54:43.143038-04,2015-11-26 12:10:18.221826-05
2015112204,56658,2015-11-22 13:00:00-05,11,Sunday,2015,Regular,t,PHI,17,7,7,0,3,0,0,TB,45,7,21,7,10,0,2,2015-05-22 17:54:43.143038-04,2015-11-26 12:10:18.221826-05
2009082952,54763,2009-08-29 16:00:00-04,3,Saturday,2009,Preseason,t,OAK,7,0,0,0,7,0,2,NO,45,14,17,7,7,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2015121307,56696,2015-12-13 13:00:00-05,14,Sunday,2015,Regular,t,CAR,38,21,7,10,0,0,3,ATL,0,0,0,0,0,0,3,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2015121308,56706,2015-12-13 13:00:00-05,14,Sunday,2015,Regular,t,TB,17,0,10,0,7,0,0,NO,24,7,10,7,0,0,2,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2009082954,54765,2009-08-29 19:30:00-04,3,Saturday,2009,Preseason,t,CLE,23,0,3,17,3,0,2,TEN,17,7,0,7,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2015121309,56705,2015-12-13 13:00:00-05,14,Sunday,2015,Regular,t,STL,21,0,7,7,7,0,2,DET,14,0,0,7,7,0,0,2015-05-22 17:54:43.143038-04,2015-12-26 13:45:54.276093-05
2014122200,56409,2014-12-22 20:30:00-05,16,Monday,2014,Regular,t,CIN,37,7,13,7,10,0,2,DEN,28,7,0,21,0,0,1,2014-07-24 17:32:41.702371-04,2014-12-24 02:59:45.135816-05
2015083051,56806,2015-08-30 16:00:00-04,3,Sunday,2015,Preseason,t,NO,13,3,3,7,0,0,0,HOU,27,10,3,7,7,0,2,2015-05-22 17:54:43.143038-04,2015-09-10 14:21:56.572367-04
2009082955,54766,2009-08-29 20:00:00-04,3,Saturday,2009,Preseason,t,CAR,13,3,0,0,10,0,0,BAL,17,0,14,3,0,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009082956,54767,2009-08-29 20:00:00-04,3,Saturday,2009,Preseason,t,NYG,25,10,3,0,12,0,0,NYJ,27,7,10,3,7,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009082957,54768,2009-08-29 20:00:00-04,3,Saturday,2009,Preseason,t,DAL,13,0,10,0,3,0,0,SF,20,0,3,7,10,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009082958,54769,2009-08-29 20:00:00-04,3,Saturday,2009,Preseason,t,KC,10,7,0,0,3,0,1,SEA,14,0,7,7,0,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009090352,54774,2009-09-03 19:30:00-04,4,Thursday,2009,Preseason,t,ATL,3,0,3,0,0,0,3,BAL,20,7,0,0,13,0,3,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009090353,54775,2009-09-03 19:30:00-04,4,Thursday,2009,Preseason,t,CIN,38,10,14,7,7,0,2,IND,7,7,0,0,0,0,2,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009090354,54776,2009-09-03 19:30:00-04,4,Thursday,2009,Preseason,t,NE,38,0,14,10,14,0,2,NYG,27,21,3,0,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009090355,54777,2009-09-03 19:30:00-04,4,Thursday,2009,Preseason,t,JAC,24,10,11,0,3,0,3,WAS,17,0,0,3,14,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009090356,54778,2009-09-03 20:00:00-04,4,Thursday,2009,Preseason,t,CHI,26,3,3,14,6,0,1,CLE,23,7,6,7,3,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009090358,54780,2009-09-03 20:00:00-04,4,Thursday,2009,Preseason,t,STL,17,0,7,7,3,0,2,KC,9,3,6,0,0,0,0,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2009090359,54781,2009-09-03 20:00:00-04,4,Thursday,2009,Preseason,t,NO,7,0,0,0,7,0,0,MIA,10,3,7,0,0,0,1,2013-09-04 01:36:23.420121-04,2014-11-26 19:45:36.346334-05
2015110806,56629,2015-11-08 13:00:00-05,9,Sunday,2015,Regular,t,PIT,38,3,18,0,17,0,0,OAK,35,7,7,7,14,0,0,2015-05-22 17:54:43.143038-04,2015-11-11 03:00:09.440684-05
